"Plot","Cell","Row","Column","Taxon","Present"
"HI2-19",75,8,5,"Gypsophila repens",1
"HI2-19",75,8,5,"Helianthemum canum",1
"HI2-19",75,8,5,"Koeleria vallesiana",1
"HI2-19",76,8,6,"Anthyllis vulneraria",1
"HI2-19",76,8,6,"Helianthemum canum",1
"HI2-19",76,8,6,"Ranunculus parnassiifolius subsp. favargeri",1
"HI2-19",77,8,7,"Anthyllis vulneraria",1
"HI2-19",78,8,8,"Anthyllis vulneraria",1
"HI2-19",78,8,8,"Helianthemum canum",1
"HI2-19",79,8,9,"Anthyllis vulneraria",1
"HI2-19",79,8,9,"Helianthemum canum",1
"HI2-19",80,8,10,"Anthyllis vulneraria",1
"HI2-19",80,8,10,"Helianthemum canum",1
"HI2-19",80,8,10,"Koeleria vallesiana",1
"HI2-19",81,9,1,"Anthyllis vulneraria",1
"HI2-19",81,9,1,"Helianthemum canum",1
"HI2-19",81,9,1,"Koeleria vallesiana",1
"HI2-19",82,9,2,"Anthyllis vulneraria",1
"HI2-19",82,9,2,"Helianthemum canum",1
"HI2-19",82,9,2,"Koeleria vallesiana",1
"HI2-19",83,9,3,"Anthyllis vulneraria",1
"HI2-19",83,9,3,"Helianthemum canum",1
"HI2-19",84,9,4,"Helianthemum canum",1
"HI2-19",84,9,4,"Koeleria vallesiana",1
"HI2-19",85,9,5,"Ranunculus parnassiifolius subsp. favargeri",1
"HI2-19",87,9,7,"Anthyllis vulneraria",1
"HI2-19",87,9,7,"Helianthemum canum",1
"HI2-19",87,9,7,"Ranunculus parnassiifolius subsp. favargeri",1
"HI2-19",88,9,8,"Anthyllis vulneraria",1
"HI2-19",88,9,8,"Helianthemum canum",1
"HI2-19",88,9,8,"Koeleria vallesiana",1
"HI2-19",88,9,8,"Ranunculus parnassiifolius subsp. favargeri",1
"HI2-19",89,9,9,"Anthyllis vulneraria",1
"HI2-19",89,9,9,"Helianthemum canum",1
"HI2-19",90,9,10,"Anthyllis vulneraria",1
"HI2-19",90,9,10,"Helianthemum canum",1
"HI2-19",90,9,10,"Helictotrichon sedenense",1
"HI2-19",91,10,1,"Helianthemum canum",1
"HI2-19",91,10,1,"Koeleria vallesiana",1
"HI2-19",92,10,2,"Anthyllis vulneraria",1
"HI2-19",92,10,2,"Helianthemum canum",1
"HI2-19",92,10,2,"Koeleria vallesiana",1
"HI2-19",93,10,3,"Helianthemum canum",1
"HI2-19",93,10,3,"Koeleria vallesiana",1
"HI2-19",94,10,4,"Anthyllis vulneraria",1
"HI2-19",94,10,4,"Helianthemum canum",1
"HI2-19",94,10,4,"Koeleria vallesiana",1
"HI2-19",94,10,4,"Thymus praecox subsp. ligusticus",1
"HI2-19",95,10,5,"Anthyllis vulneraria",1
"HI2-19",95,10,5,"Helianthemum canum",1
"HI2-19",95,10,5,"Koeleria vallesiana",1
"HI2-19",95,10,5,"Thymus praecox subsp. ligusticus",1
"HI2-19",96,10,6,"Anthyllis vulneraria",1
"HI2-19",96,10,6,"Helianthemum canum",1
"HI2-19",96,10,6,"Thymus praecox subsp. ligusticus",1
"HI2-19",97,10,7,"Anthyllis vulneraria",1
"HI2-19",97,10,7,"Helianthemum canum",1
"HI2-19",98,10,8,"Anthyllis vulneraria",1
"HI2-19",98,10,8,"Helianthemum canum",1
"HI2-19",99,10,9,"Anthyllis vulneraria",1
"HI2-19",100,10,10,"Helianthemum canum",1
"HI2-19",100,10,10,"Helictotrichon sedenense",1
"LB1-09",1,1,1,"Armeria cantabrica",1
"LB1-09",1,1,1,"Helianthemum canum",1
"LB1-09",1,1,1,"Poa alpina",1
"LB1-09",1,1,1,"Ranunculus carinthiacus",1
"LB1-09",2,1,2,"Anthyllis vulneraria",1
"LB1-09",2,1,2,"Armeria cantabrica",1
"LB1-09",2,1,2,"Helianthemum canum",1
"LB1-09",2,1,2,"Helictotrichon sedenense",1
"LB1-09",3,1,3,"Anthyllis vulneraria",1
"LB1-09",3,1,3,"Helianthemum canum",1
"LB1-09",3,1,3,"Ranunculus carinthiacus",1
"LB1-09",4,1,4,"Anthyllis vulneraria",1
"LB1-09",4,1,4,"Helianthemum canum",1
"LB1-09",4,1,4,"Helictotrichon sedenense",1
"LB1-09",4,1,4,"Plantago alpina",1
"LB1-09",4,1,4,"Ranunculus carinthiacus",1
"LB1-09",4,1,4,"Thymus praecox subsp. ligusticus",1
"LB1-09",5,1,5,"Anthyllis vulneraria",1
"LB1-09",5,1,5,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",5,1,5,"Helianthemum canum",1
"LB1-09",5,1,5,"Plantago alpina",1
"LB1-09",5,1,5,"Thymus praecox subsp. ligusticus",1
"LB1-09",6,1,6,"Anthyllis vulneraria",1
"LB1-09",6,1,6,"Thymus praecox subsp. ligusticus",1
"LB1-09",7,1,7,"Anthyllis vulneraria",1
"LB1-09",7,1,7,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",7,1,7,"Helictotrichon sedenense",1
"LB1-09",7,1,7,"Thymus praecox subsp. ligusticus",1
"LB1-09",7,1,7,"Viola riviniana",1
"LB1-09",8,1,8,"Anthyllis vulneraria",1
"LB1-09",8,1,8,"Helictotrichon sedenense",1
"LB1-09",8,1,8,"Salix breviserrata",1
"LB1-09",9,1,9,"Anthyllis vulneraria",1
"LB1-09",9,1,9,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",9,1,9,"Salix breviserrata",1
"LB1-09",9,1,9,"Thymus praecox subsp. ligusticus",1
"LB1-09",10,1,10,"Anthyllis vulneraria",1
"LB1-09",10,1,10,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",10,1,10,"Salix breviserrata",1
"LB1-09",10,1,10,"Thymus praecox subsp. ligusticus",1
"LB1-09",11,2,1,"Armeria cantabrica",1
"LB1-09",11,2,1,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",12,2,2,"Helianthemum canum",1
"LB1-09",12,2,2,"Helictotrichon sedenense",1
"LB1-09",12,2,2,"Thymus praecox subsp. ligusticus",1
"LB1-09",13,2,3,"Anthyllis vulneraria",1
"LB1-09",13,2,3,"Helianthemum canum",1
"LB1-09",13,2,3,"Helictotrichon sedenense",1
"LB1-09",13,2,3,"Poa alpina",1
"LB1-09",13,2,3,"Thymus praecox subsp. ligusticus",1
"LB1-09",14,2,4,"Anthyllis vulneraria",1
"LB1-09",14,2,4,"Helianthemum canum",1
"LB1-09",14,2,4,"Thymus praecox subsp. ligusticus",1
"LB1-09",15,2,5,"Anthyllis vulneraria",1
"LB1-09",15,2,5,"Helianthemum canum",1
"LB1-09",15,2,5,"Thymus praecox subsp. ligusticus",1
"LB1-09",16,2,6,"Anthyllis vulneraria",1
"LB1-09",16,2,6,"Gentiana verna",1
"LB1-09",16,2,6,"Helictotrichon sedenense",1
"LB1-09",16,2,6,"Poa alpina",1
"LB1-09",16,2,6,"Ranunculus carinthiacus",1
"LB1-09",16,2,6,"Thymus praecox subsp. ligusticus",1
"LB1-09",17,2,7,"Anthyllis vulneraria",1
"LB1-09",17,2,7,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",17,2,7,"Helictotrichon sedenense",1
"LB1-09",17,2,7,"Ranunculus carinthiacus",1
"LB1-09",17,2,7,"Thymus praecox subsp. ligusticus",1
"LB1-09",18,2,8,"Anthyllis vulneraria",1
"LB1-09",18,2,8,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",18,2,8,"Helictotrichon sedenense",1
"LB1-09",18,2,8,"Salix breviserrata",1
"LB1-09",19,2,9,"Helictotrichon sedenense",1
"LB1-09",19,2,9,"Salix breviserrata",1
"LB1-09",20,2,10,"Anthyllis vulneraria",1
"LB1-09",20,2,10,"Salix breviserrata",1
"LB1-09",20,2,10,"Thymus praecox subsp. ligusticus",1
"LB1-09",21,3,1,"Helianthemum canum",1
"LB1-09",21,3,1,"Salix breviserrata",1
"LB1-09",21,3,1,"Thymus praecox subsp. ligusticus",1
"LB1-09",22,3,2,"Armeria cantabrica",1
"LB1-09",22,3,2,"Helianthemum canum",1
"LB1-09",22,3,2,"Poa alpina",1
"LB1-09",22,3,2,"Ranunculus carinthiacus",1
"LB1-09",23,3,3,"Anthyllis vulneraria",1
"LB1-09",23,3,3,"Armeria cantabrica",1
"LB1-09",23,3,3,"Helianthemum canum",1
"LB1-09",23,3,3,"Helictotrichon sedenense",1
"LB1-09",23,3,3,"Poa alpina",1
"LB1-09",23,3,3,"Thymus praecox subsp. ligusticus",1
"LB1-09",24,3,4,"Anthyllis vulneraria",1
"LB1-09",24,3,4,"Armeria cantabrica",1
"LB1-09",24,3,4,"Helianthemum canum",1
"LB1-09",24,3,4,"Poa alpina",1
"LB1-09",24,3,4,"Thymus praecox subsp. ligusticus",1
"LB1-09",25,3,5,"Anthyllis vulneraria",1
"LB1-09",25,3,5,"Helianthemum canum",1
"LB1-09",25,3,5,"Helictotrichon sedenense",1
"LB1-09",26,3,6,"Anthyllis vulneraria",1
"LB1-09",26,3,6,"Helianthemum canum",1
"LB1-09",26,3,6,"Helictotrichon sedenense",1
"LB1-09",26,3,6,"Ranunculus carinthiacus",1
"LB1-09",27,3,7,"Anthyllis vulneraria",1
"LB1-09",27,3,7,"Helictotrichon sedenense",1
"LB1-09",27,3,7,"Salix breviserrata",1
"LB1-09",28,3,8,"Anthyllis vulneraria",1
"LB1-09",28,3,8,"Carex ornithopoda",1
"LB1-09",28,3,8,"Helictotrichon sedenense",1
"LB1-09",28,3,8,"Salix breviserrata",1
"LB1-09",29,3,9,"Anthyllis vulneraria",1
"LB1-09",29,3,9,"Carex ornithopoda",1
"LB1-09",29,3,9,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",29,3,9,"Helictotrichon sedenense",1
"LB1-09",29,3,9,"Salix breviserrata",1
"LB1-09",30,3,10,"Anthyllis vulneraria",1
"LB1-09",30,3,10,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",30,3,10,"Helianthemum canum",1
"LB1-09",30,3,10,"Salix breviserrata",1
"LB1-09",30,3,10,"Thymus praecox subsp. ligusticus",1
"LB1-09",31,4,1,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",31,4,1,"Salix breviserrata",1
"LB1-09",31,4,1,"Thymus praecox subsp. ligusticus",1
"LB1-09",32,4,2,"Anthyllis vulneraria",1
"LB1-09",32,4,2,"Armeria cantabrica",1
"LB1-09",32,4,2,"Helianthemum canum",1
"LB1-09",32,4,2,"Ranunculus carinthiacus",1
"LB1-09",32,4,2,"Salix breviserrata",1
"LB1-09",33,4,3,"Anthyllis vulneraria",1
"LB1-09",33,4,3,"Armeria cantabrica",1
"LB1-09",33,4,3,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",33,4,3,"Helianthemum canum",1
"LB1-09",33,4,3,"Helictotrichon sedenense",1
"LB1-09",33,4,3,"Poa alpina",1
"LB1-09",33,4,3,"Thymus praecox subsp. ligusticus",1
"LB1-09",34,4,4,"Anthyllis vulneraria",1
"LB1-09",34,4,4,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",34,4,4,"Helianthemum canum",1
"LB1-09",35,4,5,"Anthyllis vulneraria",1
"LB1-09",35,4,5,"Helianthemum canum",1
"LB1-09",35,4,5,"Helictotrichon sedenense",1
"LB1-09",35,4,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",36,4,6,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",36,4,6,"Helianthemum canum",1
"LB1-09",36,4,6,"Helictotrichon sedenense",1
"LB1-09",36,4,6,"Ranunculus carinthiacus",1
"LB1-09",36,4,6,"Thymus praecox subsp. ligusticus",1
"LB1-09",37,4,7,"Anthyllis vulneraria",1
"LB1-09",37,4,7,"Helictotrichon sedenense",1
"LB1-09",37,4,7,"Salix breviserrata",1
"LB1-09",38,4,8,"Helictotrichon sedenense",1
"LB1-09",38,4,8,"Salix breviserrata",1
"LB1-09",39,4,9,"Anthyllis vulneraria",1
"LB1-09",39,4,9,"Salix breviserrata",1
"LB1-09",40,4,10,"Anthyllis vulneraria",1
"LB1-09",40,4,10,"Helianthemum canum",1
"LB1-09",40,4,10,"Salix breviserrata",1
"LB1-09",40,4,10,"Thymus praecox subsp. ligusticus",1
"LB1-09",41,5,1,"Anthyllis vulneraria",1
"LB1-09",41,5,1,"Armeria cantabrica",1
"LB1-09",41,5,1,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",41,5,1,"Salix breviserrata",1
"LB1-09",41,5,1,"Thymus praecox subsp. ligusticus",1
"LB1-09",42,5,2,"Anthyllis vulneraria",1
"LB1-09",42,5,2,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",42,5,2,"Salix breviserrata",1
"LB1-09",42,5,2,"Thymus praecox subsp. ligusticus",1
"LB1-09",43,5,3,"Anthyllis vulneraria",1
"LB1-09",43,5,3,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",43,5,3,"Helictotrichon sedenense",1
"LB1-09",43,5,3,"Poa alpina",1
"LB1-09",43,5,3,"Thymus praecox subsp. ligusticus",1
"LB1-09",44,5,4,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",44,5,4,"Helianthemum canum",1
"LB1-09",44,5,4,"Helictotrichon sedenense",1
"LB1-09",44,5,4,"Jasione cavanillesii",1
"LB1-09",44,5,4,"Poa alpina",1
"LB1-09",44,5,4,"Veronica nummularia",1
"LB1-09",45,5,5,"Anthyllis vulneraria",1
"LB1-09",45,5,5,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",45,5,5,"Helianthemum canum",1
"LB1-09",45,5,5,"Helictotrichon sedenense",1
"LB1-09",45,5,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",46,5,6,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",46,5,6,"Helianthemum canum",1
"LB1-09",47,5,7,"Anthyllis vulneraria",1
"LB1-09",47,5,7,"Helianthemum canum",1
"LB1-09",47,5,7,"Helictotrichon sedenense",1
"LB1-09",48,5,8,"Anthyllis vulneraria",1
"LB1-09",48,5,8,"Helictotrichon sedenense",1
"LB1-09",48,5,8,"Thymus praecox subsp. ligusticus",1
"LB1-09",49,5,9,"Anthyllis vulneraria",1
"LB1-09",49,5,9,"Thymus praecox subsp. ligusticus",1
"LB1-09",50,5,10,"Anthyllis vulneraria",1
"LB1-09",50,5,10,"Salix breviserrata",1
"LB1-09",51,6,1,"Anthyllis vulneraria",1
"LB1-09",51,6,1,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",51,6,1,"Helictotrichon sedenense",1
"LB1-09",51,6,1,"Poa alpina",1
"LB1-09",51,6,1,"Thymus praecox subsp. ligusticus",1
"LB1-09",52,6,2,"Anthyllis vulneraria",1
"LB1-09",52,6,2,"Helictotrichon sedenense",1
"LB1-09",52,6,2,"Thymus praecox subsp. ligusticus",1
"LB1-09",53,6,3,"Anthyllis vulneraria",1
"LB1-09",53,6,3,"Helianthemum canum",1
"LB1-09",53,6,3,"Helictotrichon sedenense",1
"LB1-09",54,6,4,"Helictotrichon sedenense",1
"LB1-09",54,6,4,"Minuartia verna",1
"LB1-09",55,6,5,"Anthyllis vulneraria",1
"LB1-09",55,6,5,"Helianthemum canum",1
"LB1-09",56,6,6,"Anthyllis vulneraria",1
"LB1-09",56,6,6,"Helianthemum canum",1
"LB1-09",57,6,7,"Helianthemum canum",1
"LB1-09",57,6,7,"Helictotrichon sedenense",1
"LB1-09",57,6,7,"Thymus praecox subsp. ligusticus",1
"LB1-09",58,6,8,"Helianthemum canum",1
"LB1-09",58,6,8,"Helictotrichon sedenense",1
"LB1-09",58,6,8,"Poa alpina",1
"LB1-09",58,6,8,"Thymus praecox subsp. ligusticus",1
"LB1-09",59,6,9,"Anthyllis vulneraria",1
"LB1-09",59,6,9,"Helianthemum canum",1
"LB1-09",59,6,9,"Helictotrichon sedenense",1
"LB1-09",60,6,10,"Anthyllis vulneraria",1
"LB1-09",60,6,10,"Carex ornithopoda",1
"LB1-09",60,6,10,"Helictotrichon sedenense",1
"LB1-09",60,6,10,"Salix breviserrata",1
"LB1-09",61,7,1,"Anthyllis vulneraria",1
"LB1-09",61,7,1,"Helictotrichon sedenense",1
"LB1-09",61,7,1,"Poa alpina",1
"LB1-09",61,7,1,"Thymus praecox subsp. ligusticus",1
"LB1-09",62,7,2,"Anthyllis vulneraria",1
"LB1-09",62,7,2,"Armeria cantabrica",1
"LB1-09",62,7,2,"Thymus praecox subsp. ligusticus",1
"LB1-09",63,7,3,"Anthyllis vulneraria",1
"LB1-09",63,7,3,"Arenaria moehringioides",1
"LB1-09",63,7,3,"Armeria cantabrica",1
"LB1-09",63,7,3,"Thymus praecox subsp. ligusticus",1
"LB1-09",64,7,4,"Anthyllis vulneraria",1
"LB1-09",64,7,4,"Arenaria moehringioides",1
"LB1-09",64,7,4,"Armeria cantabrica",1
"LB1-09",65,7,5,"Anthyllis vulneraria",1
"LB1-09",66,7,6,"Anthyllis vulneraria",1
"LB1-09",66,7,6,"Helianthemum canum",1
"LB1-09",66,7,6,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",67,7,7,"Helianthemum canum",1
"LB1-09",67,7,7,"Thymus praecox subsp. ligusticus",1
"LB1-09",68,7,8,"Helianthemum canum",1
"LB1-09",68,7,8,"Poa alpina",1
"LB1-09",68,7,8,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",69,7,9,"Anthyllis vulneraria",1
"LB1-09",69,7,9,"Helianthemum canum",1
"LB1-09",69,7,9,"Helictotrichon sedenense",1
"LB1-09",70,7,10,"Anthyllis vulneraria",1
"LB1-09",70,7,10,"Carex ornithopoda",1
"LB1-09",70,7,10,"Helictotrichon sedenense",1
"LB1-09",70,7,10,"Salix breviserrata",1
"LB1-09",71,8,1,"Anthyllis vulneraria",1
"LB1-09",71,8,1,"Poa alpina",1
"LB1-09",71,8,1,"Silene acaulis",1
"LB1-09",72,8,2,"Anthyllis vulneraria",1
"LB1-09",72,8,2,"Jasione cavanillesii",1
"LB1-09",72,8,2,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",72,8,2,"Silene acaulis",1
"LB1-09",73,8,3,"Anthyllis vulneraria",1
"LB1-09",73,8,3,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",73,8,3,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",74,8,4,"Anthyllis vulneraria",1
"LB1-09",74,8,4,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",74,8,4,"Thymus praecox subsp. ligusticus",1
"LB1-09",75,8,5,"Anthyllis vulneraria",1
"LB1-09",75,8,5,"Poa alpina",1
"LB1-09",75,8,5,"Thymus praecox subsp. ligusticus",1
"LB1-09",76,8,6,"Anthyllis vulneraria",1
"LB1-09",76,8,6,"Helianthemum canum",1
"LB1-09",76,8,6,"Thymus praecox subsp. ligusticus",1
"LB1-09",77,8,7,"Anthyllis vulneraria",1
"LB1-09",77,8,7,"Helianthemum canum",1
"LB1-09",77,8,7,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",77,8,7,"Thymus praecox subsp. ligusticus",1
"LB1-09",78,8,8,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",79,8,9,"Anthyllis vulneraria",1
"LB1-09",79,8,9,"Carex ornithopoda",1
"LB1-09",79,8,9,"Helianthemum canum",1
"LB1-09",79,8,9,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",80,8,10,"Carex ornithopoda",1
"LB1-09",80,8,10,"Helictotrichon sedenense",1
"LB1-09",80,8,10,"Thymus praecox subsp. ligusticus",1
"LB1-09",81,9,1,"Anthyllis vulneraria",1
"LB1-09",81,9,1,"Helianthemum canum",1
"LB1-09",81,9,1,"Helictotrichon sedenense",1
"LB1-09",81,9,1,"Poa alpina",1
"LB1-09",81,9,1,"Silene acaulis",1
"LB1-09",82,9,2,"Anthyllis vulneraria",1
"LB1-09",82,9,2,"Helianthemum canum",1
"LB1-09",82,9,2,"Helictotrichon sedenense",1
"LB1-09",82,9,2,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",82,9,2,"Silene acaulis",1
"LB1-09",82,9,2,"Thymus praecox subsp. ligusticus",1
"LB1-09",83,9,3,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",83,9,3,"Helianthemum canum",1
"LB1-09",83,9,3,"Helictotrichon sedenense",1
"LB1-09",83,9,3,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",83,9,3,"Thymus praecox subsp. ligusticus",1
"LB1-09",84,9,4,"Anthyllis vulneraria",1
"LB1-09",84,9,4,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",84,9,4,"Helictotrichon sedenense",1
"LB1-09",84,9,4,"Thymus praecox subsp. ligusticus",1
"LB1-09",84,9,4,"Veronica nummularia",1
"LB1-09",85,9,5,"Helictotrichon sedenense",1
"LB1-09",85,9,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",85,9,5,"Salix breviserrata",1
"LB1-09",85,9,5,"Thymus praecox subsp. ligusticus",1
"LB1-09",86,9,6,"Anthyllis vulneraria",1
"LB1-09",86,9,6,"Helictotrichon sedenense",1
"LB1-09",86,9,6,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",87,9,7,"Anthyllis vulneraria",1
"LB1-09",87,9,7,"Helictotrichon sedenense",1
"LB1-09",88,9,8,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",89,9,9,"Anthyllis vulneraria",1
"LB1-09",89,9,9,"Carex ornithopoda",1
"LB1-09",89,9,9,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",89,9,9,"Thymus praecox subsp. ligusticus",1
"LB1-09",90,9,10,"Anthyllis vulneraria",1
"LB1-09",90,9,10,"Helictotrichon sedenense",1
"LB1-09",90,9,10,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",90,9,10,"Thymus praecox subsp. ligusticus",1
"LB1-09",91,10,1,"Anthyllis vulneraria",1
"LB1-09",91,10,1,"Helianthemum canum",1
"LB1-09",91,10,1,"Ranunculus parnassiifolius subsp. favargeri",1
"LB1-09",91,10,1,"Silene acaulis",1
"LB1-09",91,10,1,"Thymus praecox subsp. ligusticus",1
"LB1-09",92,10,2,"Anthyllis vulneraria",1
"LB1-09",92,10,2,"Helianthemum canum",1
"LB1-09",92,10,2,"Helictotrichon sedenense",1
"LB1-09",92,10,2,"Silene acaulis",1
"LB1-09",92,10,2,"Thymus praecox subsp. ligusticus",1
"LB1-09",93,10,3,"Anthyllis vulneraria",1
"LB1-09",93,10,3,"Helictotrichon sedenense",1
"LB1-09",93,10,3,"Silene acaulis",1
"LB1-09",93,10,3,"Thymus praecox subsp. ligusticus",1
"LB1-09",94,10,4,"Anthyllis vulneraria",1
"LB1-09",94,10,4,"Carex ornithopoda",1
"LB1-09",94,10,4,"Helictotrichon sedenense",1
"LB1-09",94,10,4,"Salix breviserrata",1
"LB1-09",94,10,4,"Silene acaulis",1
"LB1-09",94,10,4,"Veronica nummularia",1
"LB1-09",95,10,5,"Anthyllis vulneraria",1
"LB1-09",95,10,5,"Armeria cantabrica",1
"LB1-09",95,10,5,"Helictotrichon sedenense",1
"LB1-09",95,10,5,"Salix breviserrata",1
"LB1-09",95,10,5,"Silene acaulis",1
"LB1-09",96,10,6,"Anthyllis vulneraria",1
"LB1-09",96,10,6,"Helictotrichon sedenense",1
"LB1-09",97,10,7,"Anthyllis vulneraria",1
"LB1-09",97,10,7,"Helictotrichon sedenense",1
"LB1-09",97,10,7,"Poa alpina",1
"LB1-09",97,10,7,"Thymus praecox subsp. ligusticus",1
"LB1-09",98,10,8,"Anthyllis vulneraria",1
"LB1-09",98,10,8,"Helictotrichon sedenense",1
"LB1-09",98,10,8,"Silene acaulis",1
"LB1-09",99,10,9,"Anthyllis vulneraria",1
"LB1-09",99,10,9,"Carex ornithopoda",1
"LB1-09",99,10,9,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",99,10,9,"Poa alpina",1
"LB1-09",99,10,9,"Thymus praecox subsp. ligusticus",1
"LB1-09",99,10,9,"Veronica nummularia",1
"LB1-09",100,10,10,"Anthyllis vulneraria",1
"LB1-09",100,10,10,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",100,10,10,"Helictotrichon sedenense",1
"LB1-19",1,1,1,"Anthyllis vulneraria",1
"LB1-19",1,1,1,"Helictotrichon sedenense",1
"LB1-19",1,1,1,"Ranunculus carinthiacus",1
"LB1-19",2,1,2,"Anthyllis vulneraria",1
"LB1-19",2,1,2,"Helictotrichon sedenense",1
"LB1-19",2,1,2,"Ranunculus carinthiacus",1
"LB1-19",2,1,2,"Thymus praecox subsp. ligusticus",1
"LB1-19",2,1,2,"Veronica nummularia",1
"LB1-19",3,1,3,"Anthyllis vulneraria",1
"LB1-19",3,1,3,"Armeria cantabrica",1
"LB1-19",3,1,3,"Helianthemum canum",1
"LB1-19",3,1,3,"Helictotrichon sedenense",1
"LB1-19",3,1,3,"Thymus praecox subsp. ligusticus",1
"LB1-19",4,1,4,"Anthyllis vulneraria",1
"LB1-19",4,1,4,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",4,1,4,"Helianthemum canum",1
"LB1-19",4,1,4,"Helictotrichon sedenense",1
"LB1-19",4,1,4,"Plantago alpina",1
"LB1-19",4,1,4,"Thymus praecox subsp. ligusticus",1
"LB1-19",5,1,5,"Anthyllis vulneraria",1
"LB1-19",5,1,5,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",5,1,5,"Plantago alpina",1
"LB1-19",5,1,5,"Thymus praecox subsp. ligusticus",1
"LB1-19",6,1,6,"Anthyllis vulneraria",1
"LB1-19",6,1,6,"Helianthemum canum",1
"LB1-19",6,1,6,"Thymus praecox subsp. ligusticus",1
"LB1-19",7,1,7,"Anthyllis vulneraria",1
"LB1-19",7,1,7,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",7,1,7,"Helianthemum canum",1
"LB1-19",7,1,7,"Helictotrichon sedenense",1
"LB1-19",7,1,7,"Thymus praecox subsp. ligusticus",1
"LB1-19",8,1,8,"Anthyllis vulneraria",1
"LB1-19",8,1,8,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",8,1,8,"Helictotrichon sedenense",1
"LB1-19",8,1,8,"Salix breviserrata",1
"LB1-19",8,1,8,"Thymus praecox subsp. ligusticus",1
"LB1-19",9,1,9,"Anthyllis vulneraria",1
"LB1-19",9,1,9,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",9,1,9,"Minuartia verna",1
"LB1-19",9,1,9,"Salix breviserrata",1
"LB1-19",9,1,9,"Thymus praecox subsp. ligusticus",1
"LB1-19",10,1,10,"Anthyllis vulneraria",1
"LB1-19",10,1,10,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",10,1,10,"Minuartia verna",1
"LB1-19",10,1,10,"Salix breviserrata",1
"LB1-19",11,2,1,"Anthyllis vulneraria",1
"LB1-19",11,2,1,"Helictotrichon sedenense",1
"LB1-19",11,2,1,"Ranunculus carinthiacus",1
"LB1-19",12,2,2,"Anthyllis vulneraria",1
"LB1-19",12,2,2,"Helictotrichon sedenense",1
"LB1-19",12,2,2,"Ranunculus carinthiacus",1
"LB1-19",12,2,2,"Thymus praecox subsp. ligusticus",1
"LB1-19",12,2,2,"Veronica nummularia",1
"LB1-19",13,2,3,"Anthyllis vulneraria",1
"LB1-19",13,2,3,"Armeria cantabrica",1
"LB1-19",13,2,3,"Carex ornithopoda",1
"LB1-19",13,2,3,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",13,2,3,"Helictotrichon sedenense",1
"LB1-19",14,2,4,"Anthyllis vulneraria",1
"LB1-19",14,2,4,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",14,2,4,"Minuartia verna",1
"LB1-19",14,2,4,"Thymus praecox subsp. ligusticus",1
